Orthogroup	2506520024	2687453699	2767802316	2767802455	644736333	GCA_000310125.2	GCA_003332265.1	Reactor4-bin.4	spades-bin.32	Total
OG0003207	0	0	0	1	1	1	1	0	1	5
OG0003208	0	0	0	1	0	0	4	0	0	5
OG0003209	0	0	0	1	0	0	1	3	0	5
OG0003210	0	0	0	1	0	0	1	0	3	5
OG0003211	0	0	0	1	0	0	0	2	2	5
OG0003212	0	0	0	0	1	1	3	0	0	5
OG0003213	0	0	0	0	4	0	0	0	1	5
OG0003214	0	0	0	0	4	0	0	0	1	5
OG0003215	0	0	0	0	2	1	2	0	0	5
OG0003216	0	0	0	0	0	5	0	0	0	5
OG0003217	0	0	0	0	0	5	0	0	0	5
OG0003218	0	0	0	0	0	5	0	0	0	5
OG0003219	0	0	0	0	0	5	0	0	0	5
OG0003220	0	0	0	0	0	5	0	0	0	5
OG0003221	0	0	0	0	0	5	0	0	0	5
OG0003222	0	0	0	0	0	0	2	1	2	5
OG0003223	0	0	0	0	0	0	3	2	0	5
OG0003224	0	0	0	0	0	0	0	5	0	5
OG0003225	1	1	0	0	0	0	1	0	1	4
OG0003226	1	1	0	0	0	1	0	0	1	4
OG0003227	1	0	1	1	1	0	0	0	0	4
OG0003228	1	1	0	0	0	1	0	0	1	4
OG0003229	1	0	1	0	1	0	0	1	0	4
OG0003230	1	0	0	0	1	2	0	0	0	4
OG0003231	1	2	0	0	0	0	0	1	0	4
OG0003232	2	0	0	0	0	2	0	0	0	4
OG0003233	1	0	1	0	1	1	0	0	0	4
OG0003234	1	0	1	0	1	0	0	1	0	4
OG0003235	2	0	0	0	0	2	0	0	0	4
OG0003236	1	1	0	0	1	0	0	1	0	4
OG0003237	3	0	0	0	0	1	0	0	0	4
OG0003238	1	0	0	2	1	0	0	0	0	4
OG0003239	1	0	0	2	1	0	0	0	0	4
OG0003240	1	0	0	2	1	0	0	0	0	4
OG0003241	1	0	0	2	1	0	0	0	0	4
OG0003242	1	0	0	2	1	0	0	0	0	4
OG0003243	1	0	0	0	0	3	0	0	0	4
OG0003244	1	0	1	1	1	0	0	0	0	4
OG0003245	1	0	1	0	1	0	0	1	0	4
OG0003246	1	0	0	1	0	0	1	1	0	4
OG0003247	1	1	0	0	0	0	0	1	1	4
OG0003248	1	1	0	1	0	0	0	0	1	4
OG0003249	1	0	0	1	0	1	0	1	0	4
OG0003250	1	0	1	1	1	0	0	0	0	4
OG0003251	1	0	1	1	1	0	0	0	0	4
OG0003252	1	1	0	0	0	1	0	0	1	4
OG0003253	1	1	0	0	0	0	1	0	1	4
OG0003254	1	0	1	0	1	1	0	0	0	4
OG0003255	1	0	0	0	1	1	0	1	0	4
OG0003256	2	0	0	1	0	0	1	0	0	4
OG0003257	1	0	0	2	0	0	1	0	0	4
OG0003258	1	1	0	0	0	0	1	0	1	4
OG0003259	2	0	1	0	1	0	0	0	0	4
OG0003260	1	1	0	0	0	1	0	0	1	4
OG0003261	1	0	0	0	1	1	0	1	0	4
OG0003262	1	2	0	0	0	0	0	0	1	4
OG0003263	1	1	0	0	0	1	0	0	1	4
OG0003264	1	0	1	1	1	0	0	0	0	4
OG0003265	2	0	0	0	0	1	0	1	0	4
OG0003266	2	0	0	0	0	1	0	1	0	4
OG0003267	1	1	0	0	0	1	0	0	1	4
OG0003268	1	0	1	0	1	1	0	0	0	4
OG0003269	1	1	0	0	0	0	0	1	1	4
OG0003270	1	0	0	1	0	0	1	1	0	4
OG0003271	1	1	0	0	0	0	1	0	1	4
OG0003272	1	0	1	1	1	0	0	0	0	4
OG0003273	1	1	0	0	0	0	2	0	0	4
OG0003274	1	0	1	0	1	0	0	1	0	4
OG0003275	1	0	1	0	1	0	0	1	0	4
OG0003276	1	1	0	0	0	0	1	0	1	4
OG0003277	1	0	1	0	1	0	0	1	0	4
OG0003278	1	0	1	0	1	0	1	0	0	4
OG0003279	2	0	0	0	0	2	0	0	0	4
OG0003280	1	0	1	1	1	0	0	0	0	4
OG0003281	1	0	1	1	1	0	0	0	0	4
OG0003282	1	0	1	1	1	0	0	0	0	4
OG0003283	1	1	0	0	0	0	0	1	1	4
OG0003284	1	0	0	0	0	0	0	2	1	4
OG0003285	1	0	1	1	1	0	0	0	0	4
OG0003286	1	0	0	0	1	2	0	0	0	4
OG0003287	1	0	1	1	1	0	0	0	0	4
OG0003288	1	0	1	1	1	0	0	0	0	4
OG0003289	1	0	1	1	1	0	0	0	0	4
OG0003290	1	0	1	1	1	0	0	0	0	4
OG0003291	1	0	1	1	1	0	0	0	0	4
OG0003292	1	0	1	1	1	0	0	0	0	4
OG0003293	3	0	0	0	0	1	0	0	0	4
OG0003294	1	0	1	1	1	0	0	0	0	4
OG0003295	1	1	0	0	0	0	1	0	1	4
OG0003296	1	1	0	0	0	0	0	1	1	4
OG0003297	2	0	0	1	0	1	0	0	0	4
OG0003298	1	0	0	0	0	3	0	0	0	4
OG0003299	1	1	0	0	0	0	1	0	1	4
OG0003300	1	1	0	0	0	1	0	0	1	4
OG0003301	1	0	0	0	0	0	3	0	0	4
OG0003302	1	0	1	0	1	1	0	0	0	4
OG0003303	1	0	0	0	0	1	0	2	0	4
OG0003304	1	0	0	0	0	3	0	0	0	4
OG0003305	1	0	1	0	1	0	0	1	0	4
OG0003306	1	0	1	0	1	0	0	1	0	4
OG0003307	1	1	1	0	1	0	0	0	0	4
OG0003308	1	0	1	1	1	0	0	0	0	4
OG0003309	1	0	1	1	1	0	0	0	0	4
OG0003310	1	0	1	1	1	0	0	0	0	4
OG0003311	1	1	0	1	0	0	0	0	1	4
OG0003312	1	0	0	2	0	0	1	0	0	4
OG0003313	1	0	0	2	0	0	1	0	0	4
OG0003314	1	0	0	2	0	0	1	0	0	4
OG0003315	1	0	0	1	0	0	1	0	1	4
OG0003316	1	0	1	0	1	0	0	1	0	4
OG0003317	1	1	0	0	0	0	0	1	1	4
OG0003318	1	1	0	0	0	0	1	0	1	4
OG0003319	1	0	0	0	0	3	0	0	0	4
OG0003320	1	1	0	0	0	0	1	0	1	4
OG0003321	1	1	0	0	0	0	1	0	1	4
OG0003322	1	0	1	0	1	0	0	1	0	4
OG0003323	1	1	0	0	0	0	1	0	1	4
OG0003324	1	1	0	0	0	0	0	1	1	4
OG0003325	2	0	0	0	0	2	0	0	0	4
OG0003326	0	1	0	0	0	0	1	1	1	4
OG0003327	0	1	0	0	0	1	1	0	1	4
OG0003328	0	1	0	0	0	0	2	0	1	4
OG0003329	0	1	0	0	0	0	2	0	1	4
OG0003330	0	2	0	1	0	0	0	0	1	4
OG0003331	0	1	0	0	0	0	1	1	1	4
OG0003332	0	1	0	0	0	0	1	1	1	4
OG0003333	0	1	0	0	0	0	1	0	2	4
OG0003334	0	1	0	0	0	0	1	1	1	4
OG0003335	0	1	1	0	1	0	0	0	1	4
OG0003336	0	1	1	0	1	0	0	0	1	4
OG0003337	0	1	1	0	1	0	0	0	1	4
OG0003338	0	1	1	0	1	0	0	0	1	4
OG0003339	0	1	1	0	1	0	1	0	0	4
OG0003340	0	1	1	0	1	0	0	0	1	4
OG0003341	0	1	1	0	1	0	0	0	1	4
OG0003342	0	1	1	0	1	0	0	0	1	4
OG0003343	0	1	1	0	1	1	0	0	0	4
OG0003344	0	1	1	0	1	0	1	0	0	4
OG0003345	0	1	1	0	1	0	1	0	0	4
OG0003346	0	1	1	0	1	0	0	1	0	4
OG0003347	0	1	0	1	0	0	1	0	1	4
OG0003348	0	2	0	0	1	1	0	0	0	4
OG0003349	0	1	0	1	0	0	1	0	1	4
OG0003350	0	1	0	1	0	0	1	0	1	4
OG0003351	0	1	0	0	0	0	2	0	1	4
OG0003352	0	1	0	1	0	0	0	0	2	4
OG0003353	0	1	0	1	0	0	1	0	1	4
OG0003354	0	1	0	1	0	0	1	0	1	4
OG0003355	0	1	0	1	0	0	0	0	2	4
OG0003356	0	1	0	0	1	0	0	0	2	4
OG0003357	0	1	0	1	0	0	1	0	1	4
OG0003358	0	1	0	1	0	0	1	0	1	4
OG0003359	0	1	0	1	0	0	1	0	1	4
OG0003360	0	1	0	0	0	0	1	1	1	4
OG0003361	0	1	1	0	1	0	0	0	1	4
OG0003362	0	1	0	0	0	1	1	0	1	4
OG0003363	0	1	0	1	0	0	1	0	1	4
OG0003364	0	1	0	0	0	1	1	0	1	4
OG0003365	0	1	0	0	0	1	1	0	1	4
OG0003366	0	1	0	1	0	0	1	0	1	4
OG0003367	0	1	0	1	0	0	0	1	1	4
OG0003368	0	1	0	1	0	0	0	1	1	4
OG0003369	0	2	1	0	0	0	0	1	0	4
OG0003370	0	1	0	0	0	1	1	0	1	4
OG0003371	0	1	0	0	0	0	2	0	1	4
OG0003372	0	1	1	0	1	0	0	0	1	4
OG0003373	0	1	0	0	0	0	0	1	2	4
OG0003374	0	1	0	0	0	0	0	0	3	4
OG0003375	0	1	0	0	0	0	1	0	2	4
OG0003376	0	1	0	1	0	0	1	0	1	4
OG0003377	0	1	0	0	0	0	1	0	2	4
OG0003378	0	1	0	0	0	1	1	0	1	4
OG0003379	0	1	0	0	1	0	1	0	1	4
OG0003380	0	1	0	0	1	0	1	0	1	4
OG0003381	0	1	0	0	0	0	1	0	2	4
OG0003382	0	1	0	0	0	0	1	0	2	4
OG0003383	0	1	0	1	0	0	0	1	1	4
OG0003384	0	1	0	0	0	0	2	0	1	4
OG0003385	0	1	1	0	1	0	0	0	1	4
OG0003386	0	1	0	0	0	2	0	0	1	4
OG0003387	0	1	1	0	1	0	0	0	1	4
OG0003388	0	1	1	0	1	0	0	0	1	4
OG0003389	0	1	1	0	1	0	0	0	1	4
OG0003390	0	1	0	0	0	0	1	1	1	4
OG0003391	0	1	0	1	0	0	0	1	1	4
OG0003392	0	1	0	0	0	1	1	0	1	4
OG0003393	0	1	0	0	0	0	1	1	1	4
OG0003394	0	1	0	0	0	0	2	0	1	4
OG0003395	0	1	0	0	0	0	2	0	1	4
OG0003396	0	1	0	1	0	0	0	1	1	4
OG0003397	0	1	0	1	0	0	0	1	1	4
OG0003398	0	1	0	1	0	0	0	1	1	4
OG0003399	0	1	0	2	0	0	0	0	1	4
OG0003400	0	1	0	1	0	0	0	1	1	4
OG0003401	0	1	0	1	0	0	0	1	1	4
OG0003402	0	1	0	0	0	1	1	0	1	4
OG0003403	0	1	0	0	0	1	1	0	1	4
OG0003404	0	1	1	0	1	0	0	0	1	4
OG0003405	0	1	1	0	1	0	0	0	1	4
OG0003406	0	1	1	0	1	0	0	0	1	4
OG0003407	0	1	1	0	1	0	0	0	1	4
OG0003408	0	1	0	0	0	1	1	0	1	4
OG0003409	0	1	0	0	0	0	1	1	1	4
OG0003410	0	1	0	0	0	0	1	1	1	4
OG0003411	0	1	0	0	0	0	1	1	1	4
OG0003412	0	1	0	0	0	0	1	1	1	4
OG0003413	0	1	1	0	1	0	0	0	1	4
OG0003414	0	1	0	0	0	1	2	0	0	4
OG0003415	0	1	0	0	0	0	0	1	2	4
OG0003416	0	2	0	0	0	0	0	0	2	4
OG0003417	0	2	0	0	0	0	0	0	2	4
OG0003418	0	1	0	0	0	0	1	1	1	4
OG0003419	0	1	1	0	1	0	0	1	0	4
OG0003420	0	1	0	1	0	0	1	0	1	4
OG0003421	0	1	0	1	0	0	1	0	1	4
OG0003422	0	1	0	2	0	0	0	0	1	4
OG0003423	0	1	0	1	0	0	1	0	1	4
OG0003424	0	1	0	0	0	1	1	0	1	4
OG0003425	0	1	0	0	0	1	1	1	0	4
OG0003426	0	1	0	0	0	1	1	1	0	4
OG0003427	0	1	0	1	0	1	0	0	1	4
OG0003428	0	1	1	0	1	0	0	0	1	4
OG0003429	0	1	0	0	0	0	1	1	1	4
OG0003430	0	1	1	1	1	0	0	0	0	4
OG0003431	0	1	1	1	1	0	0	0	0	4
OG0003432	0	1	1	1	1	0	0	0	0	4
OG0003433	0	1	0	2	0	0	1	0	0	4
OG0003434	0	1	0	1	0	0	0	1	1	4
OG0003435	0	1	0	0	0	0	2	0	1	4
OG0003436	0	1	0	0	0	0	2	0	1	4
OG0003437	0	1	0	0	0	0	1	1	1	4
OG0003438	0	1	1	1	1	0	0	0	0	4
OG0003439	0	1	0	1	0	0	1	0	1	4
OG0003440	0	1	1	0	1	0	0	0	1	4
OG0003441	0	1	0	0	0	0	1	1	1	4
OG0003442	0	1	0	0	0	0	1	1	1	4
OG0003443	0	1	0	0	0	0	1	1	1	4
OG0003444	0	1	0	0	0	0	1	1	1	4
OG0003445	0	1	0	0	0	0	1	1	1	4
OG0003446	0	1	0	0	0	0	1	1	1	4
OG0003447	0	1	0	0	0	0	0	2	1	4
OG0003448	0	1	0	1	0	0	0	2	0	4
OG0003449	0	1	1	0	1	0	0	0	1	4
OG0003450	0	1	0	0	1	0	1	0	1	4
OG0003451	0	1	0	0	0	0	0	0	3	4
OG0003452	0	0	1	0	1	1	0	1	0	4
OG0003453	0	0	1	1	1	0	1	0	0	4
OG0003454	0	0	1	1	1	0	0	1	0	4
OG0003455	0	0	1	1	2	0	0	0	0	4
OG0003456	0	0	1	2	1	0	0	0	0	4
OG0003457	0	0	1	2	1	0	0	0	0	4
OG0003458	0	0	1	1	1	0	0	1	0	4
OG0003459	0	0	1	1	1	0	0	1	0	4
OG0003460	0	0	1	1	1	0	0	1	0	4
OG0003461	0	0	1	1	1	0	0	1	0	4
OG0003462	0	0	1	1	1	0	0	1	0	4
OG0003463	0	0	1	1	1	0	0	1	0	4
OG0003464	0	0	1	2	1	0	0	0	0	4
OG0003465	0	0	2	0	2	0	0	0	0	4
OG0003466	0	0	1	0	1	2	0	0	0	4
OG0003467	0	0	1	0	1	2	0	0	0	4
OG0003468	0	0	1	0	1	1	1	0	0	4
OG0003469	0	0	1	0	1	1	1	0	0	4
OG0003470	0	0	1	0	1	1	1	0	0	4
OG0003471	0	0	1	0	1	1	1	0	0	4
OG0003472	0	0	1	0	1	1	1	0	0	4
OG0003473	0	0	1	0	1	1	1	0	0	4
OG0003474	0	0	1	1	1	0	0	1	0	4
OG0003475	0	0	2	1	1	0	0	0	0	4
OG0003476	0	0	1	0	1	1	0	1	0	4
OG0003477	0	0	1	1	1	0	0	1	0	4
OG0003478	0	0	1	0	1	1	0	1	0	4
OG0003479	0	0	1	0	1	1	0	1	0	4
OG0003480	0	0	1	0	1	0	0	2	0	4
OG0003481	0	0	2	1	1	0	0	0	0	4
OG0003482	0	0	1	1	1	0	0	1	0	4
OG0003483	0	0	1	1	1	0	0	1	0	4
OG0003484	0	0	1	1	1	0	0	1	0	4
OG0003485	0	0	1	1	1	0	0	1	0	4
OG0003486	0	0	1	1	1	0	0	1	0	4
OG0003487	0	0	1	2	1	0	0	0	0	4
OG0003488	0	0	1	0	1	1	0	1	0	4
OG0003489	0	0	1	1	1	0	0	1	0	4
OG0003490	0	0	1	0	1	0	1	1	0	4
OG0003491	0	0	1	1	1	0	1	0	0	4
OG0003492	0	0	1	1	2	0	0	0	0	4
OG0003493	0	0	1	1	1	0	0	1	0	4
OG0003494	0	0	1	1	1	0	1	0	0	4
OG0003495	0	0	1	1	1	0	0	1	0	4
OG0003496	0	0	1	1	1	0	0	1	0	4
OG0003497	0	0	1	1	1	0	0	1	0	4
OG0003498	0	0	1	0	1	2	0	0	0	4
OG0003499	0	0	1	1	1	0	0	1	0	4
OG0003500	0	0	1	1	1	0	1	0	0	4
OG0003501	0	0	1	0	1	0	1	1	0	4
OG0003502	0	0	1	1	1	0	0	1	0	4
OG0003503	0	0	1	1	1	0	0	1	0	4
OG0003504	0	0	1	0	1	0	1	1	0	4
OG0003505	0	0	1	0	1	2	0	0	0	4
OG0003506	0	0	1	2	1	0	0	0	0	4
OG0003507	0	0	1	0	1	0	0	2	0	4
OG0003508	0	0	1	0	1	0	0	2	0	4
OG0003509	0	0	2	0	2	0	0	0	0	4
OG0003510	0	0	1	1	1	0	0	1	0	4
OG0003511	0	0	1	0	1	0	1	0	1	4
OG0003512	0	0	1	1	1	0	0	1	0	4
OG0003513	0	0	1	0	1	0	1	1	0	4
OG0003514	0	0	1	1	2	0	0	0	0	4
OG0003515	0	0	2	0	1	0	0	1	0	4
OG0003516	0	0	1	0	1	0	0	1	1	4
OG0003517	0	0	1	2	1	0	0	0	0	4
OG0003518	0	0	1	1	1	0	0	1	0	4
OG0003519	0	0	1	1	1	0	0	1	0	4
OG0003520	0	0	1	1	1	0	0	1	0	4
OG0003521	0	0	1	1	1	0	0	1	0	4
OG0003522	0	0	1	1	1	0	0	1	0	4
OG0003523	0	0	1	0	1	0	1	1	0	4
OG0003524	0	0	1	1	1	0	0	1	0	4
OG0003525	0	0	1	1	1	0	0	1	0	4
OG0003526	0	0	1	1	1	0	0	1	0	4
OG0003527	0	0	1	1	1	0	0	1	0	4
OG0003528	0	0	1	1	1	0	0	1	0	4
OG0003529	0	0	1	1	1	0	0	1	0	4
OG0003530	0	0	1	1	1	0	0	1	0	4
OG0003531	0	0	2	0	1	0	0	1	0	4
OG0003532	0	0	1	1	1	1	0	0	0	4
OG0003533	0	0	1	1	1	1	0	0	0	4
OG0003534	0	0	1	1	1	1	0	0	0	4
OG0003535	0	0	1	1	1	0	1	0	0	4
OG0003536	0	0	1	0	3	0	0	0	0	4
OG0003537	0	0	1	0	1	1	0	1	0	4
OG0003538	0	0	1	1	1	0	0	1	0	4
OG0003539	0	0	1	0	1	1	0	1	0	4
OG0003540	0	0	1	1	1	0	0	1	0	4
OG0003541	0	0	1	1	1	0	0	1	0	4
OG0003542	0	0	1	0	1	0	1	1	0	4
OG0003543	0	0	1	0	1	0	0	2	0	4
OG0003544	0	0	1	1	1	0	0	1	0	4
OG0003545	0	0	1	0	1	1	1	0	0	4
OG0003546	0	0	1	1	1	0	0	1	0	4
OG0003547	0	0	1	1	1	0	0	1	0	4
OG0003548	0	0	1	0	1	1	0	1	0	4
OG0003549	0	0	1	1	1	0	0	1	0	4
OG0003550	0	0	1	1	1	0	0	1	0	4
OG0003551	0	0	1	2	1	0	0	0	0	4
OG0003552	0	0	1	0	1	1	0	1	0	4
OG0003553	0	0	1	1	1	0	0	1	0	4
OG0003554	0	0	1	1	1	0	0	1	0	4
OG0003555	0	0	2	0	1	0	0	1	0	4
OG0003556	0	0	1	1	1	0	0	1	0	4
OG0003557	0	0	1	1	1	0	0	1	0	4
OG0003558	0	0	1	1	1	0	0	1	0	4
OG0003559	0	0	1	1	1	0	0	1	0	4
OG0003560	0	0	1	1	1	1	0	0	0	4
OG0003561	0	0	1	0	1	0	1	1	0	4
OG0003562	0	0	1	1	1	0	0	1	0	4
OG0003563	0	0	1	1	1	0	0	1	0	4
OG0003564	0	0	1	1	1	0	0	1	0	4
OG0003565	0	0	1	1	1	0	0	1	0	4
OG0003566	0	0	1	1	1	1	0	0	0	4
OG0003567	0	0	1	1	1	0	0	1	0	4
OG0003568	0	0	1	1	1	0	0	1	0	4
OG0003569	0	0	1	1	1	0	0	1	0	4
OG0003570	0	0	1	0	1	1	0	1	0	4
OG0003571	0	0	1	1	1	0	0	1	0	4
OG0003572	0	0	1	1	1	0	0	1	0	4
OG0003573	0	0	1	1	1	0	0	1	0	4
OG0003574	0	0	1	1	1	0	0	1	0	4
OG0003575	0	0	1	1	1	0	0	1	0	4
OG0003576	0	0	1	0	1	1	0	1	0	4
OG0003577	0	0	1	2	1	0	0	0	0	4
OG0003578	0	0	1	1	1	0	0	1	0	4
OG0003579	0	0	1	1	1	0	0	1	0	4
OG0003580	0	0	1	1	1	0	0	1	0	4
OG0003581	0	0	1	1	1	0	0	1	0	4
OG0003582	0	0	1	1	1	0	0	1	0	4
OG0003583	0	0	1	0	1	0	0	2	0	4
OG0003584	0	0	1	0	1	0	2	0	0	4
OG0003585	0	0	1	1	1	0	0	1	0	4
OG0003586	0	0	1	0	1	1	0	1	0	4
OG0003587	0	0	1	1	1	1	0	0	0	4
OG0003588	0	0	1	2	0	1	0	0	0	4
OG0003589	0	0	1	1	1	0	0	0	1	4
OG0003590	0	0	1	1	2	0	0	0	0	4
OG0003591	0	0	1	1	1	0	0	1	0	4
OG0003592	0	0	1	0	1	0	0	2	0	4
OG0003593	0	0	1	1	1	0	0	1	0	4
OG0003594	0	0	1	1	1	0	0	1	0	4
OG0003595	0	0	1	1	1	0	0	1	0	4
OG0003596	0	0	1	0	1	1	1	0	0	4
OG0003597	0	0	1	1	1	0	1	0	0	4
OG0003598	0	0	1	1	1	0	0	1	0	4
OG0003599	0	0	1	1	1	0	0	1	0	4
OG0003600	0	0	1	1	1	0	0	1	0	4
OG0003601	0	0	1	1	1	0	0	1	0	4
OG0003602	0	0	1	1	1	0	0	1	0	4
OG0003603	0	0	2	0	1	0	0	1	0	4
OG0003604	0	0	1	1	1	0	0	1	0	4
OG0003605	0	0	2	0	1	0	1	0	0	4
OG0003606	0	0	1	1	1	0	0	1	0	4
OG0003607	0	0	1	1	1	0	0	1	0	4
OG0003608	0	0	1	1	1	0	0	1	0	4
OG0003609	0	0	1	2	1	0	0	0	0	4
OG0003610	0	0	1	1	1	0	1	0	0	4
OG0003611	0	0	1	1	1	0	0	1	0	4
OG0003612	0	0	1	1	1	0	1	0	0	4
OG0003613	0	0	1	1	1	0	0	1	0	4
OG0003614	0	0	1	1	1	0	0	1	0	4
OG0003615	0	0	1	1	1	0	0	1	0	4
OG0003616	0	0	1	1	1	0	0	1	0	4
OG0003617	0	0	1	1	1	0	1	0	0	4
OG0003618	0	0	1	1	1	0	1	0	0	4
OG0003619	0	0	1	1	1	1	0	0	0	4
OG0003620	0	0	1	0	1	1	0	1	0	4
OG0003621	0	0	1	1	1	0	0	1	0	4
OG0003622	0	0	1	1	1	0	0	1	0	4
OG0003623	0	0	1	1	1	0	0	1	0	4
OG0003624	0	0	1	1	1	0	0	1	0	4
OG0003625	0	0	1	1	1	1	0	0	0	4
OG0003626	0	0	1	1	1	1	0	0	0	4
OG0003627	0	0	1	1	1	1	0	0	0	4
OG0003628	0	0	1	1	1	0	1	0	0	4
OG0003629	0	0	1	0	1	1	1	0	0	4
OG0003630	0	0	1	1	0	0	0	2	0	4
OG0003631	0	0	0	1	1	1	0	1	0	4
OG0003632	0	0	0	4	0	0	0	0	0	4
OG0003633	0	0	0	4	0	0	0	0	0	4
OG0003634	0	0	0	1	0	1	0	0	2	4
OG0003635	0	0	0	1	0	2	0	0	1	4
OG0003636	0	0	0	1	1	0	1	1	0	4
OG0003637	0	0	0	1	1	0	1	1	0	4
OG0003638	0	0	0	3	0	1	0	0	0	4
OG0003639	0	0	0	4	0	0	0	0	0	4
OG0003640	0	0	0	1	0	0	2	0	1	4
OG0003641	0	0	0	1	0	0	0	3	0	4
OG0003642	0	0	0	3	0	0	0	1	0	4
OG0003643	0	0	0	1	1	1	0	1	0	4
OG0003644	0	0	0	1	0	0	3	0	0	4
OG0003645	0	0	0	2	0	0	0	0	2	4
OG0003646	0	0	0	1	1	0	0	1	1	4
OG0003647	0	0	0	2	0	1	0	1	0	4
OG0003648	0	0	0	1	0	0	1	1	1	4
OG0003649	0	0	0	1	0	0	0	3	0	4
OG0003650	0	0	0	1	0	0	2	0	1	4
OG0003651	0	0	0	3	0	1	0	0	0	4
OG0003652	0	0	0	1	0	1	1	1	0	4
OG0003653	0	0	0	2	2	0	0	0	0	4
OG0003654	0	0	0	2	0	0	0	2	0	4
OG0003655	0	0	0	1	1	0	1	1	0	4
OG0003656	0	0	0	1	0	1	1	1	0	4
OG0003657	0	0	0	1	0	0	1	1	1	4
OG0003658	0	0	0	1	0	0	2	1	0	4
OG0003659	0	0	0	1	2	1	0	0	0	4
OG0003660	0	0	0	3	0	0	0	0	1	4
OG0003661	0	0	0	1	0	1	0	2	0	4
OG0003662	0	0	0	1	0	3	0	0	0	4
OG0003663	0	0	0	0	4	0	0	0	0	4
OG0003664	0	0	0	0	3	0	1	0	0	4
OG0003665	0	0	0	0	1	1	1	1	0	4
OG0003666	0	0	0	0	1	2	0	0	1	4
OG0003667	0	0	0	0	2	0	1	0	1	4
OG0003668	0	0	0	0	2	0	1	0	1	4
OG0003669	0	0	0	0	2	0	1	0	1	4
OG0003670	0	0	0	0	2	0	1	0	1	4
OG0003671	0	0	0	0	0	4	0	0	0	4
OG0003672	0	0	0	0	0	4	0	0	0	4
OG0003673	0	0	0	0	0	4	0	0	0	4
OG0003674	0	0	0	0	0	4	0	0	0	4
OG0003675	0	0	0	0	0	4	0	0	0	4
OG0003676	0	0	0	0	0	4	0	0	0	4
OG0003677	0	0	0	0	0	4	0	0	0	4
OG0003678	0	0	0	0	0	1	1	2	0	4
OG0003679	0	0	0	0	0	1	1	0	2	4
OG0003680	0	0	0	0	0	1	2	0	1	4
OG0003681	0	0	0	0	0	4	0	0	0	4
OG0003682	0	0	0	0	0	1	2	0	1	4
OG0003683	0	0	0	0	0	1	3	0	0	4
OG0003684	0	0	0	0	0	0	4	0	0	4
OG0003685	0	0	0	0	0	0	3	0	1	4
OG0003686	0	0	0	0	0	0	1	3	0	4
OG0003687	0	0	0	0	0	0	2	1	1	4
OG0003688	0	0	0	0	0	0	2	1	1	4
OG0003689	0	0	0	0	0	0	3	0	1	4
OG0003690	0	0	0	0	0	0	3	0	1	4
OG0003691	0	0	0	0	0	0	2	1	1	4
OG0003692	0	0	0	0	0	0	1	2	1	4
OG0003693	0	0	0	0	0	0	0	4	0	4
OG0003694	1	0	0	0	0	2	0	0	0	3
OG0003695	1	0	0	0	0	2	0	0	0	3
OG0003696	2	0	0	0	0	1	0	0	0	3
OG0003697	1	0	1	0	1	0	0	0	0	3
OG0003698	1	0	1	0	1	0	0	0	0	3
OG0003699	1	0	0	0	0	1	1	0	0	3
OG0003700	1	0	0	1	0	0	0	1	0	3
OG0003701	2	0	0	0	0	1	0	0	0	3
OG0003702	1	0	0	0	0	1	0	1	0	3
OG0003703	3	0	0	0	0	0	0	0	0	3
OG0003704	1	0	0	0	0	2	0	0	0	3
OG0003705	1	0	1	0	1	0	0	0	0	3
OG0003706	1	0	0	0	0	1	0	1	0	3
OG0003707	2	0	0	0	0	1	0	0	0	3
OG0003708	1	0	1	0	1	0	0	0	0	3
OG0003709	1	0	0	1	1	0	0	0	0	3
OG0003710	1	0	0	1	1	0	0	0	0	3
OG0003711	1	0	1	0	1	0	0	0	0	3
OG0003712	2	0	0	0	0	1	0	0	0	3
OG0003713	2	0	0	0	0	1	0	0	0	3
OG0003714	1	1	0	0	0	0	1	0	0	3
OG0003715	1	0	0	0	0	1	0	1	0	3
OG0003716	1	0	0	0	0	1	0	1	0	3
OG0003717	1	0	0	0	0	2	0	0	0	3
OG0003718	1	1	0	1	0	0	0	0	0	3
OG0003719	1	0	0	0	0	0	1	1	0	3
OG0003720	1	0	1	0	1	0	0	0	0	3
OG0003721	1	0	1	0	1	0	0	0	0	3
OG0003722	1	1	0	0	0	0	0	0	1	3
OG0003723	3	0	0	0	0	0	0	0	0	3
OG0003724	2	0	0	0	0	1	0	0	0	3
OG0003725	1	0	0	0	0	2	0	0	0	3
OG0003726	2	0	0	0	0	1	0	0	0	3
OG0003727	1	0	0	2	0	0	0	0	0	3
OG0003728	3	0	0	0	0	0	0	0	0	3
OG0003729	1	0	0	0	0	1	0	1	0	3
OG0003730	1	0	0	0	0	1	0	1	0	3
OG0003731	2	0	0	0	0	1	0	0	0	3
OG0003732	1	0	1	0	1	0	0	0	0	3
OG0003733	1	0	0	1	0	1	0	0	0	3
OG0003734	1	0	0	0	0	0	1	1	0	3
OG0003735	1	0	0	1	0	0	0	1	0	3
OG0003736	1	0	0	0	0	1	0	1	0	3
OG0003737	1	0	1	0	1	0	0	0	0	3
OG0003738	1	0	0	0	0	2	0	0	0	3
OG0003739	1	0	0	0	0	1	0	1	0	3
OG0003740	1	1	0	0	0	0	1	0	0	3
OG0003741	1	0	0	0	0	1	1	0	0	3
